system_id,municipality,party,initials,first_name,last_name,gender,role
162745749449,Den Bosch,De Bossche Groenen,H.M.A.,Erik,Pennings,male,
361127708370,Den Bosch,De Bossche Groenen,E.,Engeli,Kummeling,female,
986742256685,Den Bosch,De Bossche Groenen,W.T.M.,Wout,van Os,male,
612500866690,Den Bosch,De Bossche Groenen,H.J.W.Y.,Harald,Opdam,male,
1098903874085,Den Bosch,De Bossche Groenen,P.J.,Patrick,de Kaste,male,
651401630774,Den Bosch,De Bossche Groenen,M.,Monique,Buurma,female,
64144351407,Den Bosch,De Bossche Groenen,U.N.,Nicole,Pakker,female,
1093308592968,Den Bosch,De Bossche Groenen,S.,Sophie,Gruijters,female,
416070127850,Den Bosch,De Bossche Groenen,G.,Geertje,Jansen,female,
868014964657,Den Bosch,De Bossche Groenen,A.M.,Rien,van der Steen,male,
18871596321,Den Bosch,De Bossche Groenen,O.K.W.,Otto,Kwak,male,
890228867563,Den Bosch,De Bossche Groenen,E.M.,Eric,Snoek,male,
32328599522,Den Bosch,De Bossche Groenen,B.,Bregje,Geurtsen,female,
711299891898,Den Bosch,De Bossche Groenen,L.,Larisa,Versluis,female,
171942744186,Den Bosch,De Bossche Groenen,A.,Arno,Vrielink,male,
930048051568,Den Bosch,De Bossche Groenen,S.,Stijn,Ariaens,male,
621764208893,Den Bosch,De Bossche Groenen,F.A.,Paco,Calvino,male,
512940285417,Den Bosch,De Bossche Groenen,L.M.A.H.,Lennart,Lalieu,male,
35076147518,Den Bosch,De Bossche Groenen,L.M.J.,Laura,Pijnenborgh,female,
430003572948,Den Bosch,De Bossche Groenen,W.W.,Wytse,Bakker,male,
500441852426,Den Bosch,De Bossche Groenen,L.W.M.,Lies,Geven,female,
961724162581,Den Bosch,De Bossche Groenen,P.C.,Peggy,Knobel,female,
889605439735,Den Bosch,De Bossche Groenen,I.W.P.T.,Irma,Bulkens,female,
311752508111,Den Bosch,De Bossche Groenen,H.E.C.J.,Jet,van der Graaf,female,
489987229019,Den Bosch,De Bossche Groenen,J.T.M.,Josefien,Fleuren,female,
32195489858,Den Bosch,De Bossche Groenen,H.J.M.,Henk,Langenhuijsen,male,
506899228100,Den Bosch,De Bossche Groenen,G.J.,Trudy,Moricz,female,
223090247909,Den Bosch,De Bossche Groenen,K.,Keesje,Hoes,female,
158505607895,Den Bosch,De Bossche Groenen,J.R.G.,Jennifer,Khodabaks,female,
434877142189,Den Bosch,De Bossche Groenen,E.G.W.,Lisa,van der Lecq,female,
793699938587,Den Bosch,De Bossche Groenen,M.,Michael,Thelen,male,
1047748098398,Den Bosch,De Bossche Groenen,M.,Marijn,van Heertum,female,
426119481122,Den Bosch,De Bossche Groenen,D.J.,Debbie,Johnson,female,
571843012948,Den Bosch,De Bossche Groenen,L.J.,Loes,van der Linden,female,
39440394434,Den Bosch,De Bossche Groenen,B.P.J.,Bass,Jobsen,male,
147334685694,Den Bosch,De Bossche Groenen,M.C.M.,Thijs,Hoeffnagel,male,
403517425620,Den Bosch,De Bossche Groenen,M.G.E.,Maria,van Oosterhout,female,
775762497402,Den Bosch,De Bossche Groenen,M.,Margo,Rave,female,
661381748809,Den Bosch,De Bossche Groenen,M.A.B.,Monique,Valentijn,female,
624410261192,Den Bosch,De Bossche Groenen,H.J.H.,Jeroen,Doomernik,male,
204660488537,Den Bosch,De Bossche Groenen,K.J.E.,Katalijne,Kneepkens,female,
324700887260,Den Bosch,De Bossche Groenen,J.A.F.,Jan,Rijnaarts,male,
836257338311,Den Bosch,De Bossche Groenen,J.A.M.,Hans,Tervoort,male,
463013237092,Den Bosch,De Bossche Groenen,W.C.A.,Helmus,Boons,male,
878359990768,Den Bosch,50PLUS,A.,Adriana,HernÃ¡ndez MartÃ­nez,female,
795783767749,Den Bosch,50PLUS,H.A.J.,Hans,Krosse,male,
107207446994,Den Bosch,50PLUS,J.T.M.,Jan,van Hoek,male,
240769123012,Den Bosch,50PLUS,W.J.,Wim,Plasmeijer,male,
1050751519313,Den Bosch,50PLUS,L.C.M.,Bart,van Lith,male,
716809805908,Den Bosch,50PLUS,J.C.,Jacqueline,Verhoeven-van den Heuvel,female,
158254564124,Den Bosch,50PLUS,J.C.,Hans,van Schaik,male,
488293536879,Den Bosch,50PLUS,H.A.M.M.,Henri,Mulder,male,
1031516710646,Den Bosch,50PLUS,P.P.M.,Paul,Brohm,male,
1010528016327,Den Bosch,50PLUS,G.D.,Geert,Kilwinger,male,
335924714093,Den Bosch,50PLUS,H.H.,Mies,Klamer,female,
188456129432,Den Bosch,50PLUS,R.B.P.,Rob,de Brouwer,male,
523718647924,Den Bosch,Leefbaar 's-Hertogenbosch,P.E.,Paul,Kagie,male,
377110195383,Den Bosch,Leefbaar 's-Hertogenbosch,H.J.M.,Rinie,Mees,male,
236520196560,Den Bosch,Leefbaar 's-Hertogenbosch,A.W.J.G.,Danny,van Ham,male,
125919076772,Den Bosch,Leefbaar 's-Hertogenbosch,W.A.M.H.,Monique,Parijs - Vaes,female,
991355125959,Den Bosch,Leefbaar 's-Hertogenbosch,L.G.,Ben,van Herpen,male,
43134198153,Den Bosch,Leefbaar 's-Hertogenbosch,J.N.,Hans,Kieft,male,
451239741108,Den Bosch,Leefbaar 's-Hertogenbosch,M.L.,Marco,Oude Vrielink,male,
383778174016,Den Bosch,Leefbaar 's-Hertogenbosch,C.R.R.,Colette,Elbersen,female,
226747480981,Den Bosch,Leefbaar 's-Hertogenbosch,E.R.N.,Erol,van den Bergh,male,
845569412225,Den Bosch,Leefbaar 's-Hertogenbosch,T.J.,Thomas,Kagie,male,
406639483664,Den Bosch,Leefbaar 's-Hertogenbosch,R.M.,Roel,Simons,male,
659280685716,Den Bosch,Leefbaar 's-Hertogenbosch,W.J.A.M.,Wim,van de Wiel,male,
781593128803,Den Bosch,Leefbaar 's-Hertogenbosch,J.G.J.,Johan,van Esch,male,
38967048320,Den Bosch,Leefbaar 's-Hertogenbosch,J.A.S.,John,van Stippent,male,
1022653862944,Den Bosch,Leefbaar 's-Hertogenbosch,H.H.,Ine,van Gaalen - van Rumpt,female,
759285201140,Den Bosch,Leefbaar 's-Hertogenbosch,L.A.M.,Berry,Pigmans,male,
403988810924,Den Bosch,Leefbaar 's-Hertogenbosch,C.,Chris,Lampe,male,
949577242299,Den Bosch,Leefbaar 's-Hertogenbosch,J.T.M.A.,Jules,van Gaalen,male,
583056502522,Den Bosch,Leefbaar 's-Hertogenbosch,A.G.H.,Dries,Kemme,male,
835402399327,Den Bosch,Leefbaar 's-Hertogenbosch,A.H.F.,Tony,Ernst,male,
620158581254,Den Bosch,Leefbaar 's-Hertogenbosch,M.J.C.W.,Mart,Bammens,male,
263941216976,Den Bosch,Leefbaar 's-Hertogenbosch,T.M.J.,Theo,Lurling,male,
696585778340,Den Bosch,Leefbaar 's-Hertogenbosch,M.F.A.F.,Manon,Beijer,female,
270103458892,Den Bosch,Leefbaar 's-Hertogenbosch,W.H.,Wil,Groenen,male,
515904018902,Den Bosch,Leefbaar 's-Hertogenbosch,G.L.,Diny,Tijbosch,female,
53667497331,Den Bosch,Leefbaar 's-Hertogenbosch,F.H.A.,Ferry,Sluiter,male,
9013049927,Den Bosch,Leefbaar 's-Hertogenbosch,C.H.,Cees,Sluijter,male,
799264276619,Den Bosch,Leefbaar 's-Hertogenbosch,L.H.J.,Leo,van Beurden,male,
410959298942,Den Bosch,Leefbaar 's-Hertogenbosch,S.,Santram,Rattan,male,
993767895044,Den Bosch,Leefbaar 's-Hertogenbosch,R.J.M.,René,Dullaart,male,
584557641703,Den Bosch,Leefbaar 's-Hertogenbosch,A.J.M.,Tonny,van Eenbergen,male,
300391588047,Den Bosch,Leefbaar 's-Hertogenbosch,M.J.A.,Mariëtte,Mulders,female,
134095278642,Den Bosch,Leefbaar 's-Hertogenbosch,F.A.C.,FabiÃ«nne,den Burger,female,
859557803129,Den Bosch,Leefbaar 's-Hertogenbosch,J.M.P.,John,Baert,male,
647951631728,Den Bosch,Leefbaar 's-Hertogenbosch,J.P.M.,Jac,Mulders,male,
439182749969,Den Bosch,Leefbaar 's-Hertogenbosch,S.J.M.,Bas,van Rosmalen,male,
351773287873,Den Bosch,Leefbaar 's-Hertogenbosch,J.L.M.,Jo,Beset,male,
374983474615,Den Bosch,Leefbaar 's-Hertogenbosch,R.,Ridvan,Ã‡elebi,male,
803231382749,Den Bosch,Leefbaar 's-Hertogenbosch,J.W.,Jo,Westerlaken,male,
559613432486,Den Bosch,Leefbaar 's-Hertogenbosch,D.J.A.,Danny,Princen,male,
936476642214,Den Bosch,Leefbaar 's-Hertogenbosch,A.A.G.,Ad,van den Meerendonk,male,
130923247485,Den Bosch,Leefbaar 's-Hertogenbosch,W.J.M.,Wim,Spermon,male,
998293694236,Den Bosch,Leefbaar 's-Hertogenbosch,S.A.M.,Fia,de Vos - van Rijsbergen,female,
3683160588,Den Bosch,Leefbaar 's-Hertogenbosch,A.N.,Toon,Kroon,male,
636051090729,Den Bosch,Leefbaar 's-Hertogenbosch,N.J.C.J,Nort,Lammers,male,
506997563790,Den Bosch,Leefbaar 's-Hertogenbosch,W.M.I.,Wil,Paanakker,female,
966534924723,Den Bosch,Leefbaar 's-Hertogenbosch,J.W.M.,Joop,Thissen,male,
505355067799,Den Bosch,Leefbaar 's-Hertogenbosch,H.L.N.M.,Henk,Engel,male,
603793000965,Den Bosch,Leefbaar 's-Hertogenbosch,W.H.J.,Wil,Zetz,male,
827674469868,Den Bosch,Leefbaar 's-Hertogenbosch,H.S.J.M.,Harry,Damen,male,
429763282297,Den Bosch,Lokaal Liberaal 's-Hertogenbosch,E.G.,Gerdien,de Wal,female,
116468338839,Den Bosch,Lokaal Liberaal 's-Hertogenbosch,J.J.M.,Jolanda,van den Wildenberg-Lensen,female,
226100844914,Den Bosch,Lokaal Liberaal 's-Hertogenbosch,H.J.W.C.,Henry,Liebregts,male,
837795319119,Den Bosch,Lokaal Liberaal 's-Hertogenbosch,J.H.,Henk,Nijland,male,
844241145611,Den Bosch,Lokaal Liberaal 's-Hertogenbosch,J.G.J.,Jeanne,Moon-van der Biezen,female,
220984563831,Den Bosch,Lokaal Liberaal 's-Hertogenbosch,L.T.M.,LuciÃ«n,Teurlings,male,
7303921984,Den Bosch,Lokaal Liberaal 's-Hertogenbosch,D.J.J.,Dirk,van Osch,male,
1014217420715,Den Bosch,Lokaal Liberaal 's-Hertogenbosch,M.A.,Rini,van Erp,male,
967564135232,Den Bosch,Lokaal Liberaal 's-Hertogenbosch,M.A.A.P.,Monique,van Geel-Kuiper,female,
483700073463,Den Bosch,Lokaal Liberaal 's-Hertogenbosch,J.C.,Jolanda,Willemen,female,
928338012809,Den Bosch,Lokaal Liberaal 's-Hertogenbosch,E.E.,Ellen,de Jager,female,
995523229780,Den Bosch,Lokaal Liberaal 's-Hertogenbosch,C.L.F.T.,Caroline,Lichtenberg,female,
548501388675,Den Bosch,Lokaal Liberaal 's-Hertogenbosch,H.,Leny,Stoeller-Nijland,female,
708792086926,Den Bosch,Lokaal Liberaal 's-Hertogenbosch,B.E.,Burnie,van der Tol,female,
598854138813,Den Bosch,Lokaal Liberaal 's-Hertogenbosch,R.,Richard,van Cootwijk,male,
736663550732,Den Bosch,Lokaal Liberaal 's-Hertogenbosch,A.H.M.,Ton,Serné,male,
26395857150,Den Bosch,Lokaal Liberaal 's-Hertogenbosch,P.T.,Paul,Engelkamp,male,
748940170355,Den Bosch,Lokaal Liberaal 's-Hertogenbosch,P.H.W.,Piet,Spierings,male,
240791096404,Den Bosch,Lokaal Liberaal 's-Hertogenbosch,M.W.F.,Rien,Mauriks,male,
571991960260,Den Bosch,Buitengewoon Ongewoon,A.W.J.A.,Alexander,van Hattem,male,
9450681308,Den Bosch,Buitengewoon Ongewoon,L.H.J.,Laura,Mostert,female,
917260164855,Den Bosch,Buitengewoon Ongewoon,E.R.F.,Eric,Esser,male,
1078028103634,Den Bosch,Buitengewoon Ongewoon,L.A.J.,Lambert,van Griensven,male,
1067903761248,Den Bosch,Buitengewoon Ongewoon,M.J.,Rien,Teulings,male,
551534875460,Den Bosch,Buitengewoon Ongewoon,W.J.,Willem,Bakker,male,
841870522817,Den Bosch,KNILLIS,E.,Ellen,Pauel,female,
196024274111,Den Bosch,KNILLIS,F.J.,Frans,van Gaal,male,
857134899881,Den Bosch,KNILLIS,A.G.,Bas,Witmer,male,
824360061749,Den Bosch,KNILLIS,P.C.C.M.,Petra,Heere- van der Heijden,female,
799854226597,Den Bosch,KNILLIS,O.L.M,Oscar,Schrover,male,
544988501431,Den Bosch,KNILLIS,E.M.,Elly,Brugman,female,
190622236950,Den Bosch,KNILLIS,P.H.A.M.,Paul,Masselink,male,
314496188311,Den Bosch,KNILLIS,J.W.,Johan,Eland,male,
61169196409,Den Bosch,KNILLIS,M.M.,René,van de Vorst,male,
298386983594,Den Bosch,KNILLIS,F.J.M.,Frank,Finkers,male,
697018995281,Den Bosch,KNILLIS,Y,Yaman,Duran,male,
1068738359601,Den Bosch,KNILLIS,M.W.M.H.,Marianne,de Laat -van der Pas,female,
225164888453,Den Bosch,KNILLIS,M.A.H.,Marian,van Vugt-Free,female,
42953116609,Den Bosch,KNILLIS,W.G.M.,Willem,van Rooij,male,
131051192125,Den Bosch,KNILLIS,H.M.J.,Helma,Thiers,female,
101349798780,Den Bosch,KNILLIS,P.G.J.,Paul,Zerner,male,
558964066087,Den Bosch,KNILLIS,G.A.J.,Gérard,Ubink,male,
527002293137,Den Bosch,KNILLIS,H.J.P.M.F,Huub,Elands,male,
223982377647,Den Bosch,KNILLIS,A.M.J.,Ton,Heine,male,
217215584128,Den Bosch,KNILLIS,A.T.J.M.,Antoine,Jacobs,male,
484362298465,Den Bosch,gewoon ge-DREVEN,J.J.E.L.,Sjef,van Creij,male,
410724468427,Den Bosch,gewoon ge-DREVEN,P.H.W.M.,Peter,Roozen,male,
924711728954,Den Bosch,gewoon ge-DREVEN,M.M.J.,Marco,Dingemans,male,
994380773175,Den Bosch,gewoon ge-DREVEN,I.,Iris,de Liefde,female,
216899275694,Den Bosch,gewoon ge-DREVEN,P.C.P.M.,Peter,Konings,male,
780849865026,Den Bosch,gewoon ge-DREVEN,H.W.,Henk-jan,Pennings,male,
754540072664,Den Bosch,gewoon ge-DREVEN,J.J.,Jo,van Lokven,male,
753206688199,Den Bosch,gewoon ge-DREVEN,W.J.B.,William,Meijer,male,
110964516355,Den Bosch,gewoon ge-DREVEN,W.A.T.M.,Wilma,van Creij - van Kasteren,female,
471180211187,Den Bosch,gewoon ge-DREVEN,L.A.,Bart,van Gerven,male,
726493542729,Den Bosch,gewoon ge-DREVEN,L.A.,Léon,van Buul,male,
19461944692,Den Bosch,gewoon ge-DREVEN,L.H.P.,Danny,Linnenbank,male,
176591430298,Den Bosch,gewoon ge-DREVEN,A.A.H.,Alain,Galiart,male,
889628075739,Den Bosch,gewoon ge-DREVEN,M.M.H.G.,Marloes,Floris,female,
570482899374,Den Bosch,gewoon ge-DREVEN,M.M.J.,Mark,van den Dungen,male,
556286253264,Den Bosch,gewoon ge-DREVEN,A.E.M.M.,Antoine,Koolen,male,
944656136289,Den Bosch,gewoon ge-DREVEN,W.J.M.,Willy,Hollander,male,
401897704856,Den Bosch,gewoon ge-DREVEN,W.A.M.,Minka,van Creij,female,
952011641124,Den Bosch,gewoon ge-DREVEN,H.P.I.,Hennie,Pennings,male,
590599231274,Den Bosch,gewoon ge-DREVEN,P.H.J.L.,Patrick,Meijer,male,
150101042635,Den Bosch,gewoon ge-DREVEN,J.M.C.M.,Jari,Konings,male,
1016868997448,Den Bosch,gewoon ge-DREVEN,H.P.A.,Berry,Vissers,male,
802094308284,Den Bosch,gewoon ge-DREVEN,C.,Cor,Frijlink,male,
326152036651,Den Bosch,gewoon ge-DREVEN,A.,Adri,Verheij,male,
154671044478,Den Bosch,gewoon ge-DREVEN,P.J.,Piet,Verstappen,male,
989381642430,Rucphen,VVD,M.J.A.J.,René,Lazeroms,male,
178792585899,Rucphen,VVD,H.M.J.,Hilde,Spijkers-Suijkerbuijk,female,
685023922961,Rucphen,VVD,J.C.A.,Johan,Suijkerbuijk,male,
309252441749,Rucphen,VVD,J.P.H.,Johan,Nouws,male,
913486384335,Rucphen,VVD,D.M.D.C.,Daan,van den Broek,male,
820957525805,Rucphen,VVD,B.P.J.H.,Barry,van de Luijtgaarden,male,
1074657883908,Rucphen,VVD,M.J.W.M.,René,Lodewijks,male,
875969909342,Rucphen,VVD,W.P.G.,Willy,Olsthoorn,male,
527684725865,Rucphen,VVD,C.J.M.,Kees,Vergouwen,male,
140869029178,Rucphen,VVD,J.B.M.,Jan,Lauwerijssen,male,
437842514466,Rucphen,VVD,K.,Kim,Oonincx-Elsten,female,
944772673189,Rucphen,VVD,A.P.A.,Peter,van Rooden,male,
553937885158,Rucphen,VVD,C.P.J.M.,René,van Nijnatten,male,
237393083624,Rucphen,VVD,J.J.G.H.,Johan,Wagtmans,male,
1032253184785,Rucphen,VVD,A.P.A.H,Ad,Gijzen,male,
803778386134,Rucphen,VVD,W.F.C.,Werner,van Nijnatten,male,
391106829949,Rucphen,VVD,F.A.H.,Frank,Roks,male,
402302594135,Rucphen,VVD,J.M.J.,Leon,Hereijgers,male,
540397774825,Rucphen,VVD,V.S.A.M.,Vincent,Oomen,male,
342966411165,Rucphen,VVD,A.C.,Toon,Verdaasdonk,male,
293076409903,Rucphen,VVD,R.E.B.,Ricardo,Dorst,male,
858731258224,Rucphen,VVD,C.J.A.,Carlo,Jochems,male,
308286137822,Rucphen,VVD,A.,Angela,Verwijs,female,
42287710814,Rucphen,VVD,J.C.A.M.,Johan,Roozen,male,
580245736644,Rucphen,VVD,B.H.,Bonny,de Bruijn,male,
800688570647,Rucphen,VVD,C.J.,Cees,Evers,male,
197809452066,Rucphen,Rucphense Volkspartij (RVP),M.J.,Martien,de Bruijn,male,
192525027675,Rucphen,Rucphense Volkspartij (RVP),L.F.E.A.,Laura,Matthijssen-de Jong,female,
1038953554174,Rucphen,Rucphense Volkspartij (RVP),J.W.M.,Johan,van den Beemd,male,
634655341587,Rucphen,Rucphense Volkspartij (RVP),A.P.M.,Ad,van Loon,male,
527831048603,Rucphen,Rucphense Volkspartij (RVP),W.A.J.,Wim,Pijlman,male,
78864755538,Rucphen,Rucphense Volkspartij (RVP),A.J.,Adri,Blom,male,
1059016087072,Rucphen,Rucphense Volkspartij (RVP),J.P.C.J.,Joop,Konings,male,
779579173279,Rucphen,Rucphense Volkspartij (RVP),C.P.A.H.,Edwin,Verstraten,male,
679507803798,Rucphen,Rucphense Volkspartij (RVP),A.P.C.M.,Adry,Aerts,male,
173522336038,Rucphen,Rucphense Volkspartij (RVP),J.A.D.M.,Hans,Gordeijns,male,
891617135938,Rucphen,Rucphense Volkspartij (RVP),M.M.C.D.,Monique,Lambregts,female,
988011886649,Rucphen,Rucphense Volkspartij (RVP),A.J.F.B.,Zusje,Brans-Konings,female,
85802166227,Rucphen,Rucphense Volkspartij (RVP),M.W.C.,Martijn,Gijzen,male,
892253509075,Rucphen,Rucphense Volkspartij (RVP),W.M.,Wijnand,Kas,male,
545773832782,Rucphen,Rucphense Volkspartij (RVP),Y.J.C.,Yanick,Coremans,male,
300394170733,Rucphen,Rucphense Volkspartij (RVP),M.H.H.,Theo,van Gils,male,
139319892549,Rucphen,Rucphense Volkspartij (RVP),P.M.,Piet,van Beers,male,
412778485199,Rucphen,Rucphense Volkspartij (RVP),J.P.M.,Richard,Heijnen,male,
506822285206,Rucphen,Rucphense Volkspartij (RVP),C.P.,Cees,van den Beemd,male,
865905711574,Rucphen,Rucphense Volkspartij (RVP),A.A.,Arjan,Schijven jr.,male,
114219841140,Rucphen,Rucphense Volkspartij (RVP),L.J.M.,Ludo,van Overveld,male,
622852236217,Rucphen,Rucphense Volkspartij (RVP),B.B.A.,Bjorn,Brouwers,male,
480628820920,Rucphen,Rucphense Volkspartij (RVP),C.J.M.M.,Cor,van den Broek,male,
84783529623,Rucphen,Rucphense Volkspartij (RVP),C.P.,Corrie,Sprenkels,male,
435664975249,Rucphen,Rucphense Volkspartij (RVP),C.J.,Cor,van Ginneken,male,
950621332809,Rucphen,Rucphense Volkspartij (RVP),M.,Mona,Thijsse,female,
727990842074,Rucphen,Rucphense Volkspartij (RVP),H.C.A.,Harry,Vergouwen,male,
617668784487,Rucphen,Rucphense Volkspartij (RVP),C.P.J.,Carla,Veeke-Jongenelis,female,
880888883339,Rucphen,Rucphense Volkspartij (RVP),A.,Bram,Thijsse,male,
132428968246,Rucphen,Rucphense Volkspartij (RVP),C.,Nil,Brouwers,male,
783586661443,Rucphen,CDA,S.,Suzanne,Breedveld-de Ruiter,female,
506178972813,Rucphen,CDA,C.M.J.,Tosca,Goorden-Winde,female,
298421885863,Rucphen,CDA,A.P.A.M.,Ad,Siemons,male,
984207511027,Rucphen,CDA,N.J.C.M.,Nicojan,Lazeroms,male,
954374794242,Rucphen,CDA,J.P.,Peter,Timmerman,male,
749070558439,Rucphen,CDA,A.C.A.,Annemiek,Engelen-Vervaart,female,
806120401208,Rucphen,CDA,K.J.M.,Koen,Vermunt,male,
1086353780018,Rucphen,CDA,I.M.D.P.,Ingrid,Gevers-Konings,female,
74230563454,Rucphen,CDA,P.J.M.,Piet,Antonissen,male,
1056269592084,Rucphen,CDA,G.J.P.M.,Gerard,Buiks,male,
911425843623,Rucphen,CDA,L.L.M.,Ludo,van Wezel,male,
669868109481,Rucphen,CDA,A.J.C.M.,Anthony,Lambregts,male,
289341460504,Rucphen,CDA,M.H.J.M.,René,Berkers,male,
305095834056,Rucphen,CDA,J.D.M.,Jac,Martens,male,
838909855767,Rucphen,CDA,F.A.P.,Frans,van Bruggen,male,
1049514151435,Rucphen,CDA,M.H.H.,Martien,Schumacher,male,
698424716401,Rucphen,CDA,M.H.A.,Ria,Konings-Vriends,female,
297241454420,Rucphen,CDA,S.,Sonja,Bosman-Baljet,female,
961032155283,Rucphen,CDA,J.L.J.,John,van Hal,male,
249958925289,Rucphen,CDA,A.F.M.,Toon,Naalden,male,
529968867065,Rucphen,CDA,A.J.M.,Adrie,Konings,male,
112057370369,Rucphen,D66,H.W.A.,Heidi,Vos,female,
755276573775,Rucphen,D66,M.A.,Marion,Buijk,female,
60504826330,Rucphen,D66,B.J.M.,Ben,Duurkoop,male,
225512090032,Rucphen,D66,C.G.,Cees,Bakkers,male,
587188561431,Rucphen,D66,I.L.J.C.,Iroy,Konings,male,
680865269051,Rucphen,D66,M.J.N.,Roger,Mol,male,
1063973033740,Rucphen,D66,J.A.W.L.,Johan,van de Put,male,
756711180263,Rucphen,D66,J.C.J.,Guido,Koenen,male,
822161494878,Rucphen,Partij van den Arbeid (P.v.d.A.),A.J.F.,Ad,Jongenelis,male,
224882480118,Rucphen,Partij van den Arbeid (P.v.d.A.),L.A.E.,Lisenka,Mathijssen-Janssen,female,
773707619979,Rucphen,Partij van den Arbeid (P.v.d.A.),M.B.H.,Mathieu,van der Meijs,male,
269352775171,Rucphen,Partij van den Arbeid (P.v.d.A.),C.A.M,Corrie,Balemans,female,
820711582594,Rucphen,Partij van den Arbeid (P.v.d.A.),T.C.,Ton,Bergenhenegouwen,male,
778860704152,Rucphen,Partij van den Arbeid (P.v.d.A.),C.C.P.,Jos,van de Sande,male,
303496441067,Rucphen,Partij van den Arbeid (P.v.d.A.),F.H.,Frans,Remie,male,
1023602666169,Rucphen,Partij van den Arbeid (P.v.d.A.),M.J.J.P.,Marianne,Jansen- van Nijnatten,female,
338498568391,Rucphen,Partij van den Arbeid (P.v.d.A.),A.J.A.C.,Ad,Hermans,male,
389535858207,Rucphen,Partij van den Arbeid (P.v.d.A.),C.M.J.,Corrie,van der Meijs-Brooijmans,female,
188331640858,Rucphen,Partij van den Arbeid (P.v.d.A.),A.F.,Ad,Jansen,male,
190825752137,Rucphen,PVV,A.J.,Ad,Vissenberg,male,
905759943850,Rucphen,PVV,B.M.J.,Brigitte,Clercx,female,
729301497590,Rucphen,PVV,A.W.,Adrie,van Meel,male,
196374826026,Rucphen,PVV,W.C.P.Y.,Wesley,Tack,male,
43150718730,Rucphen,PVV,M.,Rini,de Jong,male,
597169730527,Rucphen,PVV,A.J.,Danny,Goossens,male,
695069529333,Rucphen,PVV,F.C.,Frank,Huijbregts,male,
489028121694,Rucphen,PVV,J.C.T.,Joop,Roels,male,
10812775310,Oosterhout,Gemeentebelangen Oosterhout,M.,Marian,Witte,female,
572868040813,Oosterhout,Gemeentebelangen Oosterhout,W.P.J.M.,Walther,Hoosemans,male,
46939899755,Oosterhout,Gemeentebelangen Oosterhout,J.F.J.,Jules,de Nijs,male,
472158124259,Oosterhout,Gemeentebelangen Oosterhout,A.A.B.,Arnoud,Kastelijns,male,
772671450490,Oosterhout,Gemeentebelangen Oosterhout,C.,Clemens,Piena,male,
1089098539394,Oosterhout,Gemeentebelangen Oosterhout,A.P.M.,Ad,Jespers,male,
424323219647,Oosterhout,Gemeentebelangen Oosterhout,M.C.J.A.,Maria,Dujardin-Rombouts,female,
352333599623,Oosterhout,Gemeentebelangen Oosterhout,P.H.,Bianca,Buinsters-van Bragt,female,
1049178074310,Oosterhout,Gemeentebelangen Oosterhout,P.T.,Peter,de Laat,male,
531004380842,Oosterhout,Gemeentebelangen Oosterhout,D.,Dory,van der Lee,female,
92941940037,Oosterhout,Gemeentebelangen Oosterhout,N.C.M.,Ko,Koenen,male,
14133767823,Oosterhout,Gemeentebelangen Oosterhout,J.H.J.,Djenny,Kastelijns,female,
479698871763,Oosterhout,Gemeentebelangen Oosterhout,Z.,Ziya,Içli,male,
1069848093751,Oosterhout,Gemeentebelangen Oosterhout,M.,Marius,Janse,male,
864391833843,Oosterhout,Gemeentebelangen Oosterhout,P.A.H.J.,Peter,van den Hout,male,
645605353927,Oosterhout,Gemeentebelangen Oosterhout,M.J.C.F.,Miranda,van Rijthoven-van Beek,female,
638684097905,Oosterhout,Gemeentebelangen Oosterhout,H.T.M.,Bert,Simonis,male,
631642213766,Oosterhout,Gemeentebelangen Oosterhout,R.A.W.H.,Rick,de Leeuw,male,
927533549204,Oosterhout,Gemeentebelangen Oosterhout,M.P.C.M.,Maurice,van Gils,male,
109173995813,Oosterhout,Gemeentebelangen Oosterhout,M.P.L.,Marie-Louise,Stegen-Wetzels,female,
772266539784,Oosterhout,Gemeentebelangen Oosterhout,J.C.H.M.,Hans,Broeders,male,
223777716077,Oosterhout,Gemeentebelangen Oosterhout,P.L.,Piet,van Dortmont,male,
1045933609341,Oosterhout,Gemeentebelangen Oosterhout,G.,Ina,de Boer-Lentink,female,
763683005891,Oosterhout,Gemeentebelangen Oosterhout,A.A.M.,Albert,van Moergestel,male,
667614971822,Oosterhout,Gemeentebelangen Oosterhout,S.J.H.M.,Bas,Roelands,male,
1025771121396,Oosterhout,Gemeentebelangen Oosterhout,F.W.S.,Frans,Gabriëls,male,
138712913729,Oosterhout,Gemeentebelangen Oosterhout,T.J.M.,Theo,van Gorp,male,
749077037366,Oosterhout,VVD,R.P.,Robin,van der Helm,male,
547463144362,Oosterhout,VVD,D.F.J.,Dees,Melsen,male,
89231480520,Oosterhout,VVD,M.B.T.,Mirjam,de Wit-van Loon,female,
867017667725,Oosterhout,VVD,J.W.M.,Jan,Peters,male,
